gene	pfam_family	is_singleton_family	pLI	pLI_missing	pLI_familyresid	pLI_familyresid_missing	LOEUF	LOEUF_missing	LOEUF_familyresid	LOEUF_familyresid_missing	mis_z	mis_z_missing	mis_z_familyresid	mis_z_familyresid_missing	paralog_count	paralog_count_missing	paralog_count_familyresid	paralog_count_familyresid_missing	tissue_specificity_tau	tissue_specificity_tau_missing	tissue_specificity_tau_familyresid	tissue_specificity_tau_familyresid_missing	log_abundance_ppm	log_abundance_ppm_missing	log_abundance_ppm_familyresid	log_abundance_ppm_familyresid_missing	PPI_degree	PPI_degree_missing	PPI_degree_familyresid	PPI_degree_familyresid_missing	HI_score	HI_score_missing	HI_score_familyresid	HI_score_familyresid_missing	TS_score	TS_score_missing	TS_score_familyresid	TS_score_familyresid_missing
CYB5R3	PF00970	1	6.0512e-08	0	0.0	0	1.074	0	0.0	0	-1.0086	0	0.0	0	5	0	0.0	0	0.2	0	0.0	0	2.502428485688203	0	0.0	0	20	0	0.0	0		1		1		1		1
CYBA	PF05038	1	2.5895e-10	0	0.0	0	1.726	0	0.0	0	-2.4309	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	0.3098430047160705	0	0.0	0	8	0	0.0	0		1		1		1		1
CYBB	PF08022	1		1		1		1		1		1		1	6	0	0.0	0	0.6	0	0.0	0	0.5978048424042929	0	0.0	0	6	0	0.0	0	3	0	0.0	0	0	0	0.0	0
CYC1	PF02167	1	0.8463	0	0.0	0	0.583	0	0.0	0	-0.60664	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	1.9410192184134112	0	0.0	0	9	0	0.0	0		1		1		1		1
CYFIP2	PF07159	1	1.0	0	0.0	0	0.274	0	0.0	0	6.9395	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	1.3159913253599147	0	0.0	0	21	0	0.0	0		1		1		1		1
CYLD	PF01302	1	1.0	0	0.0	0	0.325	0	0.0	0	4.7125	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	-0.0501222959631252	0	0.0	0	5	0	0.0	0	3	0	0.0	0	0	0	0.0	0
CYP11B2	PF00067	0	1.3679e-10	0	-1.1647583563199732e-06	0	1.008	0	-0.10544444444444423	0	0.01061	0	-0.03772777777777775	0	2	0	-3.7777777777777777	0	0.8	0	0.1777777777777778	0	-0.4762535331884355	0	0.236741634218875	0		1		1		1		1		1		1
CYP17A1	PF00067	0	1.9908e-07	0	-9.658151463199733e-07	0	1.249	0	0.13555555555555587	0	1.3441	0	1.2957622222222223	0	0	0	-5.777777777777778	0	0.8	0	0.1777777777777778	0	0.451939869365103	0	1.1649350367724134	0	2	0	0.25	0		1		1		1		1
CYP1B1	PF00067	0	1.5114e-06	0	3.4650485368002676e-07	0	1.089	0	-0.02444444444444427	0	-2.0908	0	-2.139137777777778	0	2	0	-3.7777777777777777	0	0.2	0	-0.4222222222222222	0	-0.5497508916806388	0	0.16324427572667166	0		1		1		1		1		1		1
CYP21A2	PF00067	0	8.7239e-06	0	7.5590048536800265e-06	0	0.91	0	-0.2034444444444442	0	1.8091	0	1.7607622222222221	0	0	0	-5.777777777777778	0	0.8	0	0.1777777777777778	0	0.10414555055400815	0	0.8171407179613186	0		1		1		1		1	0	0	0.0	0
CYP24A1	PF00067	0	1.2314e-17	0	-1.1648951463076593e-06	0	1.507	0	0.39355555555555566	0	-1.134	0	-1.1823377777777777	0	3	0	-2.7777777777777777	0	0.7	0	0.07777777777777772	0	-0.8601209135987634	0	-0.1471257461914529	0	3	0	1.25	0		1		1		1		1
CYP27A1	PF00067	0	1.9163e-15	0	-1.1648951444036733e-06	0	1.039	0	-0.07444444444444431	0	0.10597	0	0.057632222222222244	0	3	0	-2.7777777777777777	0	0.7	0	0.07777777777777772	0	-0.09636748391576232	0	0.6166276834915482	0		1		1		1		1		1		1
CYP2R1	PF00067	0	2.5249e-12	0	-1.1648926214199732e-06	0	1.113	0	-0.00044444444444424747	0	0.39152	0	0.3431822222222222	0	15	0	9.222222222222221	0	0.2	0	-0.4222222222222222	0	-2.3010299956639813	0	-1.5880348282566707	0		1		1		1		1		1		1
CYP2U1	PF00067	0	4.9537e-08	0	-1.1153581463199732e-06	0	0.98	0	-0.13344444444444425	0	0.13159	0	0.08325222222222226	0	15	0	9.222222222222221	0	0.8	0	0.1777777777777778	0	-1.136677139879544	0	-0.4236819724722336	0	1	0	-0.75	0		1		1		1		1
CYP4V2	PF00067	0	5.1146e-17	0	-1.1648951462688273e-06	0	1.126	0	0.012555555555555653	0	-0.13305	0	-0.18138777777777776	0	12	0	6.222222222222222	0	0.6	0	-0.022222222222222254	0	-1.5528419686577808	0	-0.8398468012504703	0	1	0	-0.75	0		1		1		1		1
D2HGDH	PF02913	0	4.6247e-07	0	-0.499884768765	0	0.909	0	0.25050000000000006	0	0.52596	0	-1.13917	0	2	0	0.0	0	0.2	0	0.0	0	-0.11013827874181155	0	-0.7340460866640753	0	12	0	0.0	0		1		1		1		1
DAG1	PF18424	1	1.0	0	0.0	0	0.298	0	0.0	0	2.5564	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	1.0294243640580163	0	0.0	0	37	0	0.0	0		1		1		1		1
DARS2	PF02938	1	8.0697e-13	0	0.0	0	0.923	0	0.0	0	1.4245	0	0.0	0	4	0	0.0	0	0.2	0	0.0	0	1.0899404184986348	0	0.0	0	12	0	0.0	0		1		1	0	0	0.0	0
DBH	PF03712	1	9.4704e-13	0	0.0	0	0.936	0	0.0	0	0.35624	0	0.0	0	1	0	0.0	0	0.8	0	0.0	0	1.50651856161725	0	0.0	0	2	0	0.0	0		1		1	0	0	0.0	0
DBT	PF00198	0	3.6458e-09	0	-1.5887771e-06	0	1.255	0	0.248	0	1.3238	0	-0.004349999999999854	0	3	0	0.0	0	0.2	0	-0.2	0	1.4082569296087173	0	-0.16247418152404736	0	49	0	22.0	0		1		1	0	0	0.0	0
DCAF17	PF15802	1	3.4768e-07	0	0.0	0	0.855	0	0.0	0	0.92354	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-1.3767507096020994	0	0.0	0	5	0	0.0	0		1		1		1		1
DCC	PF00041	0	1.0	0	0.7000046792081294	0	0.414	0	-0.22400000000000003	0	0.97556	0	-0.7343709999999999	0	36	0	9.5	0	0.6	0	1.1102230246251565e-16	0	-1.4559319556497243	0	-0.9148018541299694	0	5	0	-2.875	0		1		1		1		1
DCDC2	PF03607	0	1.1753e-09	0	-2.6190323992999996e-07	0	1.062	0	-0.42233333333333345	0	0.58407	0	3.902276666666667	0	2	0	-1.0	0	0.6	0	-0.09999999999999998	0	-0.638272163982407	0	0.6268023566689539	0	3	0	-10.0	0		1		1		1		1
DCHS1	PF00028	0	0.33407	0	-0.05494166666666672	0	0.491	0	-0.10166666666666668	0	1.5704	0	0.3303316666666667	0	33	0	-7.0	0	0.2	0	-0.3142857142857142	0	-1.3187587626244128	0	0.1326210369120342	0	14	0	-8.166666666666668	0		1		1	0	0	0.0	0
DCLRE1C	PF07522	1	8.1784e-08	0	0.0	0	0.866	0	0.0	0	0.057832	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	-0.712198270069774	0	0.0	0	7	0	0.0	0		1		1	0	0	0.0	0
DCN		0	0.1405	0		1	0.789	0		1	0.79087	0		1	22	0		1	0.2	0		1	2.1760941543425765	0		1	3	0		1		1		1		1		1
DCPS	PF05652	1	2.2711e-07	0	0.0	0	1.0	0	0.0	0	-0.11585	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	1.330434067009712	0	0.0	0		1		1		1		1		1		1
DCX	PF03607	0		1		1		1		1		1		1	6	0	3.0	0	0.6	0	-0.09999999999999998	0	-0.12959609472097294	0	1.135478425930388	0	23	0	10.0	0	3	0	0.0	0	0	0	0.0	0
DDB2	PF00400	0	0.00014594	0	-0.0005291566547115	0	0.719	0	-0.23299999999999998	0	2.2896	0	1.74759875	0	0	0	-8.875	0	0.2	0	-0.10000000000000003	0	0.8028421127390745	0	0.7389536981537923	0	38	0	18.75	0		1		1	0	0	0.0	0
DDC	PF00282	0	7.7907e-10	0	-0.09461286614728666	0	0.922	0	0.18833333333333335	0	1.0856	0	-1.2044666666666668	0	7	0	0.0	0	0.6	0	0.10000000000000003	0	0.09377178149872979	0	0.17147681958640865	0	1	0	-12.333333333333334	0		1		1		1		1
DDHD1	PF02862	0	4.5078e-05	0	2.18967e-05	0	0.642	0	-0.05799999999999994	0	0.71714	0	-0.51133	0	2	0	0.0	0	0.6	0	0.19999999999999996	0	0.16166741243773583	0	0.20751660675007855	0	12	0	-1.0	0		1		1	0	0	0.0	0
DDHD2	PF02862	0	1.2846e-06	0	-2.1896699999999997e-05	0	0.758	0	0.05800000000000005	0	1.7398	0	0.5113300000000001	0	2	0	0.0	0	0.2	0	-0.2	0	-0.25336580106242124	0	-0.20751660675007855	0	14	0	1.0	0		1		1		1		1
DDOST	PF23358	1	0.0007799	0	0.0	0	0.747	0	0.0	0	0.6592	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	2.012841441135985	0	0.0	0	2	0	0.0	0		1		1	0	0	0.0	0
DDX11		0	4.4735e-15	0		1	0.781	0		1	2.2907	0		1	3	0		1	0.2	0		1	-0.48280410205002566	0		1	37	0		1		1		1		1		1
DDX3X	PF00270	0		1		1		1		1		1		1	38	0	21.75	0	0.2	0	-0.10000000000000003	0	2.1760941543425765	0	1.915259993266981	0		1		1	3	0	0.0	0	0	0	0.0	0
DDX41	PF00270	0	8.2138e-10	0	-0.3333333326488899	0	0.768	0	0.05133333333333323	0	3.1508	0	1.4937583333333329	0	38	0	21.75	0	0.2	0	-0.10000000000000003	0	0.6876181295717699	0	0.42678396849617445	0	8	0	-6.333333333333334	0	3	0	0.0	0	0	0	0.0	0
DEAF1	PF01342	1	1.6906e-18	0	0.0	0	1.18	0	0.0	0	0.83045	0	0.0	0	0	0	0.0	0	0.8	0	0.0	0	-0.563837352959244	0	0.0	0	2	0	0.0	0		1		1		1		1
DEGS1	PF00487	1	3.8147e-05	0	0.0	0	1.051	0	0.0	0	0.7947	0	0.0	0	1	0	0.0	0	0.8	0	0.0	0	0.21510858105309316	0	0.0	0	20	0	0.0	0		1		1		1		1
DENND5A		0	0.00023707	0		1	0.574	0		1	3.2048	0		1	10	0		1	0.2	0		1	-1.1611509092627446	0		1	5	0		1		1		1		1		1
DEPDC5		0	1.0	0		1	0.403	0		1	3.7429	0		1	0	0		1	0.2	0		1	-0.8477116556169435	0		1	9	0		1	3	0		1	0	0		1
DGAT1	PF03062	0	3.8462e-18	0	-8.703307690000001e-14	0	1.055	0	-0.08699999999999997	0	0.41962	0	0.608235	0	2	0	-2.0	0	0.6	0	0.0	0	0.05346260492545521	0	0.08916015810985248	0	19	0	5.666666666666666	0		1		1		1		1
DGUOK	PF01712	0	6.2222e-08	0	3.1023925e-08	0	1.115	0	-0.0025000000000001688	0	-0.2619	0	-0.5203150000000001	0	3	0	0.0	0	0.2	0	-0.2	0	0.5706596700215341	0	-0.5812728113176391	0	48	0	13.0	0		1		1		1		1
DHCR24	PF01565	1	0.048572	0	0.0	0	0.597	0	0.0	0	2.3914	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	1.2122142474199413	0	0.0	0	5	0	0.0	0		1		1		1		1
DHCR7	PF01222	0	1.1484e-12	0	-0.4864349999994258	0	1.087	0	0.29400000000000004	0	0.76289	0	-0.09317000000000009	0	2	0	0.0	0	0.6	0	0.19999999999999996	0	1.2304744673611585	0	-0.07306036848965847	0		1		1		1		1	0	0	0.0	0
DHFR	PF00186	1	0.060812	0	0.0	0	0.994	0	0.0	0	1.7043	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	1.1790057075648201	0	0.0	0	5	0	0.0	0		1		1		1		1
DHH	PF01085	0	0.0002665	0	-0.48745675	0	0.999	0	0.253	0	1.425	0	0.46128499999999995	0	2	0	0.0	0	0.8	0	0.10000000000000009	0	-2.5228787452803374	0	-0.9577878492700016	0	6	0	0.0	0		1		1		1		1
DHODH	PF01180	0	1.6102e-08	0	8.051e-09	0	1.034	0	-0.028000000000000025	0	-0.11329	0	-0.10688	0	2	0	0.0	0	0.8	0	0.10000000000000009	0	0.290257269394518	0	0.025980100759562086	0	9	0	0.0	0		1		1	0	0	0.0	0
DHTKD1		0	2.3646e-15	0		1	0.864	0		1	0.030914	0		1	2	0		1	0.6	0		1	0.5429498488141788	0		1	5	0		1		1		1		1		1
DICER1	PF00270	0	1.0	0	0.6666666665297301	0	0.275	0	-0.44166666666666676	0	6.1513	0	4.494258333333333	0	0	0	-16.25	0	0.2	0	-0.10000000000000003	0	0.17926446433902535	0	-0.08156969673657014	0	28	0	13.666666666666666	0	3	0	0.0	0	0	0	0.0	0
DIS3L2	PF17877	1	0.99711	0	0.0	0	0.468	0	0.0	0	1.4012	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	0.32035403281767183	0	0.0	0	2	0	0.0	0		1		1	0	0	0.0	0
DKC1	PF08068	1		1		1		1		1		1		1	0	0	0.0	0	0.2	0	0.0	0	1.6374997361825243	0	0.0	0	88	0	0.0	0		1		1	0	0	0.0	0
DLAT	PF00198	0	3.1812e-06	0	1.5887771e-06	0	0.759	0	-0.2479999999999999	0	1.3325	0	0.004350000000000076	0	3	0	0.0	0	0.6	0	0.19999999999999996	0	1.7332052926568122	0	0.16247418152404758	0	5	0	-22.0	0		1		1		1		1
DLD	PF07992	0	0.00025663	0	0.00015799083	0	0.727	0	-0.27833333333333343	0	1.5317	0	0.91755	0	7	0	0.0	0	0.6	0	0.26666666666666666	0	2.334455761768878	0	1.0162362037022532	0	18	0	0.0	0		1		1		1		1
DLG3		0		1		1		1		1		1		1	10	0		1	0.2	0		1	0.4101020766428606	0		1	19	0		1	3	0		1	0	0		1
DLG4	PF00625	0	1.0	0	0.5	0	0.151	0	-0.33699999999999997	0	4.8436	0	2.10401	0	6	0	0.666666666666667	0	0.7	0	0.3333333333333333	0	0.32035403281767183	0	-0.35250990599562027	0		1		1	3	0	0.0	0	0	0	0.0	0
DLL3		0	3.0199e-20	0		1	1.512	0		1	-3.403	0		1	8	0		1	0.8	0		1	-0.9318141382538383	0		1	6	0		1		1		1		1		1
DLL4	PF01414	0	1.0	0	0.0	0	0.197	0	-0.007000000000000006	0	3.9013	0	-0.6981999999999999	0	5	0	0.0	0	0.2	0	0.0	0	-2.0457574905606752	0	-0.852361166612555	0		1		1		1		1		1		1
DMD	PF00307	0		1		1		1		1		1		1	36	0	0.0	0	0.2	0	-0.27499999999999997	0	0.8774289407882198	0	-0.32503529557749056	0	26	0	11.333333333333334	0	3	0	0.75	0	0	0	0.0	0
DMGDH	PF01266	0	6.2725e-21	0	-6.902735389999958e-07	0	0.942	0	-0.03533333333333333	0	1.1583	0	0.4086266666666668	0	10	0	0.0	0	0.7	0	0.19999999999999996	0	0.11760269169008426	0	-0.3082113135327904	0	1	0	-6.666666666666667	0		1		1		1		1
DMP1	PF07263	1	0.0022589	0	0.0	0	1.209	0	0.0	0	1.2873	0	0.0	0	6	0	0.0	0	0.0	0	0.0	0	-0.7351821769904635	0	0.0	0		1		1		1		1		1		1
DMPK		0	0.00053027	0		1	0.67	0		1	-0.55874	0		1	13	0		1	0.6	0		1	-0.6038006529042637	0		1		1		1		1		1		1		1
DNAAF11	PF23602	1	1.6371e-07	0	0.0	0	1.018	0	0.0	0	0.38254	0	0.0	0	13	0	0.0	0	0.6	0	0.0	0		1		1		1		1		1		1		1		1
DNAAF19		0		1		1		1		1		1		1	0	0		1		1		1		1		1		1		1		1		1		1		1
DNAAF3	PF14737	1	6.1143e-12	0	0.0	0	1.139	0	0.0	0	-0.80759	0	0.0	0	1	0	0.0	0	0.7	0	0.0	0	-0.8927900303521317	0	0.0	0		1		1		1		1		1		1
DNAAF4		0	4.0683e-10	0		1	1.018	0		1	-1.2189	0		1	18	0		1	0.6	0		1	-1.7695510786217261	0		1		1		1		1		1		1		1
DNAAF6		0		1		1		1		1		1		1	0	0		1	0.7	0		1		1		1		1		1		1		1		1		1
DNAH5	PF12774	0	8.8294e-79	0	-2.266407804529133e-74	0	0.764	0	-0.03533333333333333	0	2.1186	0	0.6717233333333332	0	15	0	0.0	0	0.6	0	0.0	0	-1.6575773191777938	0	-0.1633620772946769	0		1		1		1		1	0	0	0.0	0
DNAH9	PF12774	0	6.7994e-74	0	4.532903901470866e-74	0	0.775	0	-0.024333333333333318	0	1.7474	0	0.3005233333333335	0	15	0	0.0	0	0.6	0	0.0	0	-1.958607314841775	0	-0.46439207295865814	0		1		1		1		1		1		1
DNAJB2	PF00226	0	0.00022079	0	-0.00010995136666666665	0	0.836	0	-0.14700000000000002	0	1.241	0	0.6951823333333333	0	11	0	-3.0	0	0.6	0	0.13333333333333336	0	0.8143142002074596	0	0.25521679203192904	0	19	0	0.33333333333333215	0		1		1		1		1
DNAJB6	PF00226	0	0.00077061	0	0.00043986863333333337	0	0.92	0	-0.06299999999999994	0	0.090043	0	-0.4557746666666668	0	11	0	-3.0	0	0.2	0	-0.2666666666666666	0	0.9058498266423187	0	0.34675241846678817	0	8	0	-10.666666666666668	0	0	0	0.0	0	0	0	0.0	0
DNAJC12	PF00226	0	8.241e-07	0	-0.00032991726666666666	0	1.193	0	0.21000000000000008	0	0.30641	0	-0.23940766666666674	0	20	0	6.0	0	0.6	0	0.13333333333333336	0	-0.042871802323186915	0	-0.6019692104987174	0	29	0	10.333333333333332	0		1		1		1		1
DNAJC6	PF10409	0	0.99999	0	0.475661	0	0.416	0	-0.1345	0	2.229	0	-0.9452500000000001	0	1	0	-2.5	0	0.7	0	0.25	0	-0.4788619162959637	0	-0.5299504325340655	0	14	0	5.0	0		1		1	0	0	0.0	0
DNM1	PF01031	0	0.99997	0	0.03786500000000004	0	0.417	0	-0.04450000000000004	0	5.0313	0	-0.14900000000000002	0	6	0	0.0	0	0.8	0	0.30000000000000004	0	1.357953894586339	0	-0.48521387389442117	0	21	0	2.5	0		1		1	0	0	0.0	0
DNM1L	PF01031	0	0.92424	0	-0.03786500000000004	0	0.506	0	0.044499999999999984	0	5.3293	0	0.14900000000000002	0	6	0	0.0	0	0.2	0	-0.3	0	2.3283816423751813	0	0.48521387389442117	0	16	0	-2.5	0		1		1		1		1
DNMT3A	PF17980	0	3.0684e-146	0	-0.5	0	1.998	0	0.8009999999999999	0	1.997	0	-0.6689499999999999	0	4	0	0.0	0	0.2	0	-0.2	0	0.04571405894086761	0	-0.11084617990601825	0	2	0	-2.0	0	3	0	0.0	0	0	0	0.0	0
DNMT3B	PF17980	0	1.0	0	0.5	0	0.396	0	-0.801	0	3.3349	0	0.6689500000000002	0	4	0	0.0	0	0.6	0	0.19999999999999996	0	0.2674064187529041	0	0.11084617990601825	0	6	0	2.0	0		1		1		1		1
DOCK2	PF06920	0	1.0	0	0.7499999782485001	0	0.421	0	-0.195	0	4.9199	0	2.9370225000000003	0	10	0	0.0	0	0.7	0	0.275	0	1.336479746957996	0	0.7875157268164589	0		1		1		1		1		1		1
DOCK6	PF06920	0	1.38e-40	0	-0.2500000217515	0	0.87	0	0.254	0	0.83921	0	-1.1436675	0	10	0	0.0	0	0.2	0	-0.22499999999999992	0	-0.4424927980943421	0	-0.9914568182358794	0	8	0	-5.0	0		1		1		1		1
DOCK7	PF06920	0	8.7006e-08	0	-0.2499999347455	0	0.551	0	-0.06499999999999995	0	3.8839	0	1.9010225	0	10	0	0.0	0	0.2	0	-0.22499999999999992	0	0.3637999454791093	0	-0.1851640746624279	0	22	0	9.0	0		1		1	0	0	0.0	0
DOCK8	PF06920	0	2.9093e-17	0	-0.25000002175149993	0	0.622	0	0.006000000000000005	0	-1.7115	0	-3.6943775	0	10	0	0.0	0	0.6	0	0.17500000000000004	0	0.9380691862233858	0	0.38910516608184853	0	9	0	-4.0	0		1		1	0	0	0.0	0
DOK7	PF02174	1	2.311e-14	0	0.0	0	1.658	0	0.0	0	-4.997	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	0.6731131042382337	0	0.0	0		1		1		1		1		1		1
DOLK		0	0.00023739	0		1	0.858	0		1	1.6948	0		1	0	0		1	0.2	0		1	-0.8386319977650252	0		1	27	0		1		1		1		1		1
DPAGT1	PF21383	1	2.753e-05	0	0.0	0	0.835	0	0.0	0	2.3802	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.029789470831855614	0	0.0	0	6	0	0.0	0		1		1	0	0	0.0	0
DPF2	PF14051	1	1.0	0	0.0	0	0.287	0	0.0	0	3.3606	0	0.0	0	9	0	0.0	0	0.2	0	0.0	0	0.7767738024121071	0	0.0	0	21	0	0.0	0		1		1		1		1
DPM1	PF00535	0	1.934e-05	0	-0.2977704818033334	0	1.005	0	0.23033333333333328	0	0.33652	0	-0.7145566666666667	0	1	0	-12.0	0	0.2	0	-0.1333333333333333	0	1.485735618879807	0	0.5642928537648376	0		1		1		1		1	0	0	0.0	0
DPM3	PF08285	1	0.0094613	0	0.0	0	1.364	0	0.0	0	0.50157	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	1.3424424210318369	0	0.0	0		1		1		1		1	0	0	0.0	0
DPYD	PF01180	0	6.0188e-30	0	-8.051e-09	0	1.09	0	0.028000000000000025	0	0.10047	0	0.10688	0	2	0	0.0	0	0.6	0	-0.09999999999999998	0	0.23829706787539384	0	-0.025980100759562086	0		1		1		1		1	0	0	0.0	0
DPYS	PF01979	0	4.0417e-11	0	-0.4999999999797915	0	1.029	0	0.30999999999999994	0	0.14001	0	-2.821045	0	5	0	1.0	0	0.7	0	0.25	0	0.2579184503140584	0	-0.5682753710166879	0	4	0	1.5	0		1		1		1		1
DRAM2	PF10277	0	1.0566e-06	0	-5.28667e-05	0	1.115	0	0.122	0	0.39663	0	-0.6145349999999998	0	4	0	2.0	0	0.2	0	-0.3	0	-0.7772835288524167	0	0.5906618929946792	0		1		1		1		1		1		1
DRC1		0	1.5561e-18	0		1	0.867	0		1	0.65957	0		1	1	0		1	0.7	0		1	-1.3565473235138126	0		1		1		1		1		1		1		1
DRC2		0		1		1		1		1		1		1	1	0		1		1		1		1		1		1		1		1		1		1		1
DRC4		0		1		1		1		1		1		1	0	0		1		1		1		1		1		1		1		1		1		1		1
DSE		0	0.062098	0		1	0.563	0		1	3.703	0		1	1	0		1	0.2	0		1	-2.0	0		1	24	0		1		1		1		1		1
DSG1		0	0.99927	0		1	0.455	0		1	0.48529	0		1	6	0		1	0.8	0		1	1.2041471252128477	0		1	9	0		1		1		1		1		1
DSG4	PF01049	0	6.2985e-24	0	-0.28537666666857076	0	1.061	0	0.2616666666666667	0	-0.23289	0	-1.0294366666666666	0	6	0	-29.666666666666664	0	0.8	0	0.13333333333333341	0	0.8603979051273128	0	0.33587012949691564	0	57	0	33.33333333333333	0		1		1	0	0	0.0	0
DSP	PF00681	1	0.99991	0	0.0	0	0.443	0	0.0	0	2.6512	0	0.0	0	36	0	0.0	0	0.6	0	0.0	0	1.7937973668610891	0	0.0	0	14	0	0.0	0	3	0	0.0	0	0	0	0.0	0
DSPP		0	1.3084e-09	0		1	1.271	0		1	3.2166	0		1	0	0		1	0.0	0		1	-1.0604807473813815	0		1		1		1	0	0		1	0	0		1
DSTYK		0	0.99974	0		1	0.445	0		1	2.848	0		1	6	0		1	0.2	0		1	-0.9393021596463883	0		1	39	0		1		1		1		1		1
DTNBP1		0	2.4763e-10	0		1	1.103	0		1	-0.31502	0		1	2	0		1	0.6	0		1	0.346548558548474	0		1	70	0		1		1		1		1		1
DUOX2	PF03098	0	4.3443e-64	0	-6.584011288333333e-11	0	1.165	0	0.22033333333333338	0	0.033927	0	-0.764702	0	6	0	0.666666666666667	0	0.6	0	0.06666666666666665	0	-1.4202164033831899	0	-1.839012985101768	0		1		1		1		1		1		1
DVL1		0	1.2538e-14	0		1	1.046	0		1	-2.5647	0		1	3	0		1	0.6	0		1	-0.4962093169428189	0		1	3	0		1		1		1		1		1
DVL3		0	0.69837	0		1	0.536	0		1	2.4758	0		1	3	0		1	0.2	0		1	-0.19044028536473223	0		1	20	0		1		1		1		1		1
DYM	PF09742	1	7.9636e-21	0	0.0	0	1.081	0	0.0	0	0.92126	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-0.17005330405836405	0	0.0	0	42	0	0.0	0		1		1	0	0	0.0	0
DYNC1I2	PF11540	1	2.0289e-08	0	0.0	0	0.84	0	0.0	0	3.3565	0	0.0	0	7	0	0.0	0	0.2	0	0.0	0	1.6138523885232372	0	0.0	0	9	0	0.0	0		1		1		1		1
DYNC2H1	PF12774	0	1.5874e-83	0	-2.266496096941733e-74	0	0.859	0	0.059666666666666646	0	0.47463	0	-0.9722466666666666	0	15	0	0.0	0	0.6	0	0.0	0	-0.8664610916297825	0	0.6277541502533345	0	22	0	0.0	0		1		1		1		1
DYNC2I1		0	2.2708e-17	0		1	0.802	0		1	0.5582	0		1	7	0		1	0.2	0		1		1		1		1		1		1		1		1		1
DYRK1A	PF00069	0	1.0	0	0.605475708144992	0	0.172	0	-0.4825714285714286	0	4.1205	0	1.8666295238095234	0	12	0	-4.375	0	0.2	0	-0.1333333333333333	0	0.25551371281953333	0	0.19337575202207122	0	23	0	1.7826086956521756	0	3	0	0.8571428571428572	0	0	0	0.0	0
DYSF	PF00168	0	3.6575e-52	0	-0.3483771428849117	0	0.836	0	0.16228571428571414	0	1.3979	0	-0.745244285714286	0	4	0	-6.357142857142858	0	0.6	0	0.07857142857142851	0	0.89768206179642	0	1.17409072213805	0		1		1		1		1		1		1
EBF3	PF16422	1	1.0	0	0.0	0	0.353	0	0.0	0	3.1501	0	0.0	0	3	0	0.0	0	0.6	0	0.0	0	-0.8601209135987634	0	0.0	0	6	0	0.0	0	3	0	0.0	0	0	0	0.0	0
EBP	PF05241	1		1		1		1		1		1		1	16	0	0.0	0	0.6	0	0.0	0	1.1399105558756826	0	0.0	0	13	0	0.0	0	3	0	0.0	0	0	0	0.0	0
ECEL1	PF01431	0	1.7007e-27	0	0.0	0	1.099	0	0.0	0	-0.41176	0	0.0	0	6	0	0.0	0	0.7	0	0.050000000000000044	0	-1.1739251972991736	0	0.11750509783716367	0	31	0	15.0	0		1		1		1		1
ECHS1	PF00378	0	0.0009322	0	0.000465971755	0	0.907	0	-0.04349999999999998	0	0.70813	0	0.6709499999999999	0	13	0	0.0	0	0.6	0	0.19999999999999996	0	2.3673577849468344	0	0.8475837668792909	0	3	0	-3.0	0		1		1		1		1
ECM1		0	3.8236e-17	0		1	1.051	0		1	1.0007	0		1	0	0		1	0.6	0		1	2.474217721437843	0		1	20	0		1		1		1		1		1
EDA	PF00229	0		1		1		1		1		1		1	37	0	14.5	0	0.2	0	-0.2	0	-1.6777807052660807	0	-0.3535822414756451	0	54	0	24.5	0	3	0	0.0	0	0	0	0.0	0
EDAR	PF24979	1	1.243e-09	0	0.0	0	0.927	0	0.0	0	1.2955	0	0.0	0	2	0	0.0	0	0.6	0	0.0	0	-1.4559319556497243	0	0.0	0	52	0	0.0	0		1		1		1		1
EDC3	PF16598	1	0.042724	0	0.0	0	0.656	0	0.0	0	3.2166	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.7882390973821681	0	0.0	0	22	0	0.0	0		1		1		1		1
EDEM3	PF01532	0	4.8964e-06	0	2.4481999999999997e-06	0	0.671	0	-0.23149999999999993	0	1.4624	0	1.062705	0	6	0	0.0	0	0.2	0	0.0	0	-0.3798639450262425	0	-0.3115750455548443	0	10	0	2.0	0		1		1		1		1
EDN1	PF00322	0	0.0045322	0	-0.18864389999999998	0	0.84	0	0.07199999999999995	0	0.71523	0	0.383465	0	2	0	0.0	0	0.6	0	0.0	0	-1.585026652029182	0	-0.3228622461913968	0		1		1		1		1		1		1
