gene	uniprot_id	ec_numbers	keyword_ids	enzyme_4class	multi_class_flag	uniprot_missing_flag
EXT2	Q93063	2.4.1.224;2;.;4;1	KW-0002;KW-0025;KW-0225;KW-1015;KW-0256;KW-0887;KW-0325;KW-0328;KW-0333;KW-0361	non-enzyme	0	0
EYA1	Q99502	3.1.3.16;3.1.3.48;3;.;1;4;8;6	KW-0010;KW-0025;KW-0156;KW-0963;KW-0209;KW-0217;KW-0225;KW-0227;KW-0234;KW-0378	non-enzyme	0	0
EYA4	O95677	3.1.3.48;3;.;1;4;8	KW-0007;KW-0010;KW-0025;KW-0122;KW-0156;KW-0963;KW-0209;KW-0217;KW-0225;KW-0227	non-enzyme	0	0
EYS	Q5T1H1		KW-0025;KW-0106;KW-0966;KW-0963;KW-0206;KW-0225;KW-1015;KW-0245;KW-0272;KW-0325	non-enzyme	0	0
F10	P00742	3.4.21.6;3;.;4;2;1;6	KW-0002;KW-0094;KW-0106;KW-0165;KW-0903;KW-0225;KW-1015;KW-0245;KW-0301;KW-0325	protease	0	0
F12	P00748	3.4.21.38;3;.;4;2;1;8	KW-0002;KW-0094;KW-0903;KW-0225;KW-1015;KW-0245;KW-0280;KW-0325;KW-0356;KW-0378	protease	0	0
F13A1	P00488	2.3.2.13;2;.;3;1	KW-0002;KW-0007;KW-0012;KW-0094;KW-0106;KW-0963;KW-0903;KW-0225;KW-0325;KW-0356	non-enzyme	0	0
F7	P08709	3.4.21.21;3;.;4;2;1	KW-0002;KW-0025;KW-0094;KW-0106;KW-0165;KW-0903;KW-0225;KW-1015;KW-0245;KW-0301	protease	0	0
FA2H	Q7L5A8	1.14.18.-	KW-0025;KW-0225;KW-0256;KW-0275;KW-0276;KW-0349;KW-0890;KW-0408;KW-1026;KW-0444	oxidoreductase	0	0
FADD	Q13158		KW-0002;KW-0053;KW-0963;KW-0225;KW-0325;KW-0945;KW-0391;KW-0399;KW-0597;KW-1267	non-enzyme	0	0
FAH	P16930	3.7.1.2;3;.;7;1;2	KW-0007;KW-0025;KW-0106;KW-0903;KW-0225;KW-0378;KW-0443;KW-0460;KW-0479;KW-0585	non-enzyme	0	0
FAM111A	Q96PZ2	3.4.21.-	KW-0002;KW-0068;KW-0158;KW-0963;KW-0225;KW-0227;KW-0234;KW-0235;KW-0238;KW-0242	protease	0	0
FAM126A	Q9BYI3		KW-0002;KW-0025;KW-0898;KW-1003;KW-0963;KW-0225;KW-1026;KW-0472;KW-0597;KW-1267	non-enzyme	0	0
FAM149B1				non-enzyme	0	1
FAM161A				non-enzyme	0	1
FAM20A				non-enzyme	0	1
FAM20C	Q8IXL6	2.7.11.1;2;.;7;1	KW-0002;KW-0025;KW-0067;KW-0091;KW-0106;KW-0903;KW-0225;KW-1015;KW-0256;KW-0325	kinase	0	0
FAN1	Q9Y2M0	3.1.21.-;3.1.4.1;3;.;1;4	KW-0002;KW-0025;KW-0175;KW-0225;KW-0227;KW-0234;KW-0255;KW-0269;KW-0378;KW-0460	non-enzyme	0	0
FANCA	O15360		KW-0002;KW-0025;KW-0963;KW-0225;KW-0227;KW-0234;KW-0923;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
FANCB	Q8NB91		KW-0002;KW-0007;KW-0227;KW-0234;KW-0923;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
FANCC	Q00597		KW-0002;KW-0963;KW-0225;KW-0227;KW-0234;KW-0923;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
FANCD2	Q9BXW9		KW-0002;KW-0025;KW-0131;KW-0225;KW-0227;KW-0234;KW-0923;KW-1017;KW-0539;KW-0597	non-enzyme	0	0
FANCE	Q9HB96		KW-0002;KW-0225;KW-0227;KW-0234;KW-0923;KW-0539;KW-0597;KW-1267;KW-1185;KW-0832	non-enzyme	0	0
FANCF	Q9NPI8		KW-0002;KW-0903;KW-0227;KW-0234;KW-0923;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
FANCG	O15287		KW-0002;KW-0963;KW-0225;KW-0227;KW-0234;KW-0923;KW-0539;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
FANCI	Q9NVI1		KW-0002;KW-0025;KW-0131;KW-0963;KW-0903;KW-0225;KW-0227;KW-0234;KW-0238;KW-0923	non-enzyme	0	0
FANCL	Q9NW38	2.3.2.27;2;.;3;7	KW-0002;KW-0007;KW-0025;KW-0963;KW-0227;KW-0234;KW-0923;KW-0479;KW-0539;KW-1267	non-enzyme	0	0
FANCM	Q8IYD8	3.6.4.13;3;.;6;4;1	KW-0002;KW-0025;KW-0067;KW-0225;KW-0227;KW-0234;KW-0238;KW-0347;KW-0378;KW-0547	non-enzyme	0	0
FAR1	Q8WVX9	1.2.1.84;1;.;2;8;4	KW-0898;KW-0225;KW-0887;KW-0991;KW-0444;KW-0443;KW-0472;KW-0521;KW-0560;KW-0576	oxidoreductase	0	0
FARS2	O95363	6.1.1.20;6;.;1;2;0	KW-0002;KW-0007;KW-0030;KW-0067;KW-0225;KW-0890;KW-0436;KW-0496;KW-0523;KW-0547	non-enzyme	0	0
FARSB	Q9NSD9	6.1.1.20;6;.;1;2;0	KW-0002;KW-0025;KW-0030;KW-0067;KW-0963;KW-0225;KW-0991;KW-0436;KW-0460;KW-0479	non-enzyme	0	0
FAS	P25445		KW-0002;KW-0025;KW-0053;KW-0112;KW-1003;KW-0903;KW-0225;KW-1015;KW-0325;KW-0449	non-enzyme	0	0
FAT4	Q6V0I7		KW-0002;KW-0025;KW-0106;KW-0130;KW-0209;KW-0225;KW-1015;KW-0245;KW-0325;KW-0991	non-enzyme	0	0
FBLN5	Q9UBX5		KW-0913;KW-0106;KW-0130;KW-0144;KW-0225;KW-1015;KW-0245;KW-0272;KW-0325;KW-0523	non-enzyme	0	0
FBN1	P35555		KW-0002;KW-0993;KW-0106;KW-0903;KW-0225;KW-1015;KW-0242;KW-0245;KW-0272;KW-0325	non-enzyme	0	0
FBN2	P35556		KW-0025;KW-0106;KW-0225;KW-1015;KW-0245;KW-0272;KW-0325;KW-0372;KW-1267;KW-1185	non-enzyme	0	0
FBP1	P09467	3.1.3.11;3;.;1	KW-0002;KW-0007;KW-0021;KW-0119;KW-0903;KW-0225;KW-0312;KW-0378;KW-0460;KW-0479	non-enzyme	0	0
FBXL3	Q9UKT7		KW-0002;KW-0090;KW-0963;KW-0225;KW-0242;KW-0991;KW-0433;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
FBXL4				non-enzyme	0	1
FBXO11	Q86XK2		KW-0002;KW-0025;KW-0158;KW-0225;KW-0991;KW-0479;KW-0539;KW-1267;KW-1185;KW-0677	non-enzyme	0	0
FDX2	Q6P4F2		KW-0001;KW-0002;KW-0025;KW-0225;KW-0249;KW-0408;KW-0411;KW-0479;KW-0496;KW-1274	non-enzyme	0	0
FDXR	P22570	1.18.1.6;1.18.1.-;1;.;8;6	KW-0025;KW-0153;KW-0209;KW-0225;KW-0249;KW-0274;KW-0285;KW-0443;KW-0472;KW-0496	oxidoreductase	0	0
FECH	P22830	4.98.1.1;4;.;9;8;1	KW-0001;KW-0002;KW-0007;KW-0025;KW-0225;KW-0350;KW-0408;KW-0411;KW-0456;KW-0472	non-enzyme	0	0
FERMT1	Q9BQL6		KW-0025;KW-0130;KW-0965;KW-1003;KW-0966;KW-0963;KW-0206;KW-0225;KW-0472;KW-0597	non-enzyme	0	0
FEZF1	A0PJY2		KW-0025;KW-0217;KW-0221;KW-0225;KW-0238;KW-1016;KW-0956;KW-0479;KW-0524;KW-0539	non-enzyme	0	0
FGB	P02675		KW-0002;KW-1064;KW-0094;KW-0175;KW-0903;KW-0225;KW-1015;KW-0325;KW-0356;KW-0391	non-enzyme	0	0
FGD1	P98174		KW-0966;KW-0963;KW-0206;KW-0225;KW-0344;KW-0479;KW-0597;KW-1267;KW-1185;KW-0677	non-enzyme	0	0
FGF10	O15520		KW-0002;KW-0225;KW-0038;KW-0325;KW-0339;KW-0953;KW-1267;KW-1185;KW-0964;KW-0732	non-enzyme	0	0
FGF12	P61328		KW-0002;KW-0025;KW-0225;KW-0887;KW-0339;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
FGF13	Q92913		KW-0002;KW-0025;KW-1003;KW-0966;KW-0963;KW-0225;KW-0887;KW-0991;KW-0472;KW-0493	non-enzyme	0	0
FGF14	Q92915		KW-0025;KW-0225;KW-0339;KW-0523;KW-0539;KW-1267;KW-1185;KW-0950;KW-0818	non-enzyme	0	0
FGF3	P11487		KW-0217;KW-0221;KW-0225;KW-0325;KW-0339;KW-0497;KW-1267;KW-0656;KW-1185;KW-0964	non-enzyme	0	0
FGF9	P31371		KW-0002;KW-0209;KW-0217;KW-0221;KW-0903;KW-0225;KW-0325;KW-0339;KW-0358;KW-0497	non-enzyme	0	0
FGFR1	P11362	2.7.10.1;2;.;7;1;0	KW-0002;KW-0025;KW-0067;KW-1003;KW-0160;KW-0989;KW-0963;KW-0968;KW-0903;KW-0225	kinase	0	0
FGFR2	P21802	2.7.10.1;2;.;7;1;0	KW-0002;KW-0025;KW-0053;KW-0067;KW-1003;KW-0989;KW-0968;KW-0225;KW-1015;KW-0038	kinase	0	0
FGFR3	P22607	2.7.10.1;2;.;7;1;0	KW-0002;KW-0025;KW-0053;KW-0067;KW-1003;KW-0160;KW-0989;KW-0968;KW-0209;KW-0225	kinase	0	0
FGG	P02679		KW-0002;KW-0025;KW-0094;KW-0106;KW-0175;KW-0903;KW-0225;KW-1015;KW-0325;KW-0356	non-enzyme	0	0
FH	P07954	4.2.1.2;4;.;2;1	KW-0002;KW-0007;KW-0024;KW-0158;KW-0963;KW-0903;KW-0225;KW-0227;KW-0234;KW-0456	non-enzyme	0	0
FHL1	Q13642		KW-0002;KW-0007;KW-0025;KW-0963;KW-0217;KW-0221;KW-0903;KW-0225;KW-1067;KW-1017	non-enzyme	0	0
FIG4	Q92562	3.1.3.-;3.1.3.36;3.1.3.86;3.1.3.16;3;.;1;6;8	KW-0002;KW-0036;KW-0144;KW-0225;KW-0967;KW-0378;KW-0472;KW-0523;KW-0622;KW-1267	non-enzyme	0	0
FKBP14	Q9NWM8	5.2.1.8;5;.;2;1;8	KW-0002;KW-0106;KW-0209;KW-0903;KW-1015;KW-0248;KW-0256;KW-0325;KW-0413;KW-0479	non-enzyme	0	0
FKBP15				non-enzyme	0	1
FKRP	Q9H9S5	2.7.8.-	KW-0002;KW-0122;KW-1003;KW-0912;KW-0963;KW-0225;KW-1015;KW-1215;KW-0256;KW-0325	kinase	0	0
FKTN	O75072	2.7.8.-	KW-0025;KW-0122;KW-0912;KW-0963;KW-0225;KW-1215;KW-0325;KW-0333;KW-0947;KW-0451	kinase	0	0
FLAD1				non-enzyme	0	1
FLCN	Q8NFG4		KW-0002;KW-0025;KW-0966;KW-0175;KW-0963;KW-0206;KW-0225;KW-0343;KW-0458;KW-0472	non-enzyme	0	0
FLNA	P21333		KW-0002;KW-0007;KW-0009;KW-0025;KW-0965;KW-0966;KW-0970;KW-0963;KW-0206;KW-0209	non-enzyme	0	0
FLNB	O75369		KW-0002;KW-0007;KW-0009;KW-0025;KW-0963;KW-0206;KW-0217;KW-0221;KW-0225;KW-0242	non-enzyme	0	0
FLNC	Q14315		KW-0002;KW-0009;KW-0025;KW-0122;KW-0963;KW-0206;KW-0903;KW-0225;KW-0472;KW-0488	non-enzyme	0	0
FLT4	P35916	2.7.10.1;2;.;7;1;0	KW-0002;KW-0025;KW-0037;KW-0067;KW-1003;KW-0963;KW-0903;KW-0225;KW-1015;KW-0325	kinase	0	0
FLVCR1	Q9Y5Y0		KW-0002;KW-0025;KW-1003;KW-0225;KW-0887;KW-0265;KW-0325;KW-0991;KW-0472;KW-0496	non-enzyme	0	0
FLVCR2	Q9UPI3		KW-0002;KW-0025;KW-1003;KW-0225;KW-0256;KW-0472;KW-0496;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
FMN2				non-enzyme	0	1
FMO3	P31513	1.14.13.148;1.14.13.32;1.14.13.8;1;.;4;3;8;2	KW-0903;KW-0225;KW-0256;KW-0274;KW-0285;KW-0472;KW-0492;KW-0503;KW-0521;KW-0560	oxidoreductase	0	0
FMR1	Q06787		KW-0002;KW-0007;KW-0010;KW-0025;KW-1003;KW-0966;KW-0137;KW-0158;KW-0963;KW-0225	non-enzyme	0	0
FOLR1	P15328		KW-0002;KW-1003;KW-0968;KW-0903;KW-1015;KW-0967;KW-0290;KW-0325;KW-0336;KW-0449	non-enzyme	0	0
FOXC1	Q12948		KW-0010;KW-0037;KW-0209;KW-0217;KW-0225;KW-0238;KW-0539;KW-1059;KW-0597;KW-1267	non-enzyme	0	0
FOXC2	Q99958		KW-0002;KW-0010;KW-0217;KW-0225;KW-0238;KW-1017;KW-0488;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
FOXE1	O00358		KW-0984;KW-0225;KW-0238;KW-0539;KW-0597;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
FOXE3	Q13461		KW-0993;KW-0898;KW-0225;KW-0238;KW-0539;KW-1059;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
FOXF1	Q12946		KW-0010;KW-0225;KW-0238;KW-0539;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
FOXG1	P55316		KW-0002;KW-0217;KW-0225;KW-0238;KW-0991;KW-0539;KW-1267;KW-1185;KW-0804;KW-0805	non-enzyme	0	0
FOXJ1				non-enzyme	0	1
FOXL2	P58012		KW-0002;KW-0221;KW-0225;KW-0238;KW-1017;KW-0539;KW-0597;KW-1066;KW-1267;KW-1185	non-enzyme	0	0
FOXN1	O15353		KW-0002;KW-0217;KW-0221;KW-0225;KW-0238;KW-1063;KW-0539;KW-1267;KW-1185;KW-0804	non-enzyme	0	0
FOXP1	Q9H334		KW-0002;KW-0025;KW-0160;KW-0225;KW-0238;KW-0991;KW-1017;KW-0479;KW-0539;KW-0597	non-enzyme	0	0
FOXP2	O15409		KW-0002;KW-0025;KW-0160;KW-0225;KW-0238;KW-0479;KW-0539;KW-1267;KW-1185;KW-0678	non-enzyme	0	0
FOXP3	Q9BZS1		KW-0002;KW-0007;KW-0010;KW-0025;KW-0963;KW-0219;KW-0225;KW-0238;KW-1017;KW-0479	non-enzyme	0	0
FOXRED1	Q96CU9	1.-.-.-	KW-0025;KW-0225;KW-0249;KW-0274;KW-0285;KW-0472;KW-0496;KW-0999;KW-0560;KW-1274	oxidoreductase	0	0
FRAS1				non-enzyme	0	1
FREM1	Q5H8C1		KW-0025;KW-0084;KW-0106;KW-0130;KW-0989;KW-0217;KW-0225;KW-1015;KW-0272;KW-0325	non-enzyme	0	0
FREM2				non-enzyme	0	1
FRMD7	Q6ZUT3		KW-0025;KW-0966;KW-0175;KW-0225;KW-0524;KW-1267;KW-1185	non-enzyme	0	0
FRMPD4				non-enzyme	0	1
FRRS1L				non-enzyme	0	1
FSHB	P01225		KW-0002;KW-0903;KW-0225;KW-1015;KW-0325;KW-0372;KW-1016;KW-0582;KW-1267;KW-1185	non-enzyme	0	0
FTCD	O95954	2;.;1;5;4;3	KW-0025;KW-0963;KW-0206;KW-0225;KW-0290;KW-0333;KW-0369;KW-0456;KW-0511;KW-0597	non-enzyme	0	0
FTL	P02792		KW-0002;KW-0007;KW-0898;KW-0963;KW-0968;KW-0903;KW-0225;KW-0408;KW-0409;KW-0458	non-enzyme	0	0
FTO	Q9C0B1	1.14.11.-;1.14.11.-;1.14.11.-;1.14.11.53;1.14.11.-;1;.;4;5;3	KW-0002;KW-0007;KW-0025;KW-0963;KW-0223;KW-0225;KW-0408;KW-0479;KW-0539;KW-0550	oxidoreductase	0	0
FTSJ1	Q9UET6	2.1.1.205;2;.;1;0;5	KW-0002;KW-0025;KW-0963;KW-0225;KW-0991;KW-0489;KW-0539;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
FUCA1	P04066	3.2.1.51;3;.;2;1;5	KW-0002;KW-0225;KW-0325;KW-0326;KW-0378;KW-0443;KW-0458;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
FUS	P35637		KW-0002;KW-0025;KW-0036;KW-0160;KW-0903;KW-0225;KW-0238;KW-1017;KW-0479;KW-0488	non-enzyme	0	0
FUT8	Q9BYC5	2.4.1.68;2;.;4;1;6;8	KW-0002;KW-0025;KW-0900;KW-0225;KW-1015;KW-0328;KW-0333;KW-0472;KW-0597;KW-1267	non-enzyme	0	0
FXN	Q16595	1.16.3.1;1;.;6;3	KW-0002;KW-0025;KW-0963;KW-0903;KW-0225;KW-0350;KW-0406;KW-0408;KW-0409;KW-0410	oxidoreductase	0	0
FXYD2	P54710		KW-0002;KW-0025;KW-0225;KW-0406;KW-0472;KW-0630;KW-0633;KW-0982;KW-1267;KW-1185	non-enzyme	0	0
FYCO1	Q9BQS8		KW-0002;KW-0007;KW-0025;KW-0898;KW-0175;KW-0968;KW-0225;KW-0967;KW-0458;KW-0479	non-enzyme	0	0
FZD4	Q9ULV1		KW-0002;KW-1003;KW-0217;KW-0225;KW-1015;KW-0297;KW-0325;KW-0472;KW-1267;KW-0675	non-enzyme	0	0
FZD5	Q13467		KW-0002;KW-1003;KW-0966;KW-0217;KW-1015;KW-0297;KW-0325;KW-0333;KW-0446;KW-0472	non-enzyme	0	0
FZD6	O60353		KW-0002;KW-0025;KW-1003;KW-0968;KW-0217;KW-0225;KW-1015;KW-0256;KW-0297;KW-0325	non-enzyme	0	0
G6PC1	P35575	3.1.3.9;3;.;1;9	KW-0002;KW-0025;KW-0225;KW-0256;KW-0312;KW-0322;KW-0325;KW-0378;KW-0472;KW-1267	non-enzyme	0	0
GAA	P10253	3.2.1.20;3;.;2;1;0	KW-0002;KW-0903;KW-0225;KW-1015;KW-0322;KW-0325;KW-0326;KW-0378;KW-0458;KW-0472	non-enzyme	0	0
GABBR2	O75899		KW-0002;KW-1003;KW-0175;KW-0903;KW-0225;KW-1015;KW-0887;KW-0297;KW-0325;KW-0991	non-enzyme	0	0
GABRA1	P14867		KW-0002;KW-1003;KW-0868;KW-0869;KW-0968;KW-0225;KW-1015;KW-0887;KW-0325;KW-0407	non-enzyme	0	0
GABRA5	P31644		KW-0002;KW-1003;KW-0868;KW-0869;KW-0225;KW-1015;KW-0887;KW-0325;KW-0407;KW-0406	non-enzyme	0	0
GABRG2	P18507		KW-0002;KW-0025;KW-1003;KW-0966;KW-0868;KW-0869;KW-0968;KW-0225;KW-1015;KW-0887	non-enzyme	0	0
GAD1	Q99259	4.1.1.15;4;.;1;5	KW-0002;KW-0025;KW-0210;KW-0225;KW-0887;KW-0991;KW-0456;KW-0530;KW-0597;KW-1267	non-enzyme	0	0
GALC	P54803	3.2.1.46;3;.;2;1;4;6	KW-0025;KW-0903;KW-0225;KW-1015;KW-0325;KW-0326;KW-0378;KW-1026;KW-0442;KW-0443	non-enzyme	0	0
GALE	Q14376	5.1.3.2;5.1.3.7;5;.;1;3;2;7	KW-0002;KW-0025;KW-0119;KW-0225;KW-0299;KW-0413;KW-0520;KW-1267;KW-1185	non-enzyme	0	0
GALK1	P51570	2.7.1.6;2;.;7;1;6	KW-0002;KW-0067;KW-0119;KW-0898;KW-0903;KW-0225;KW-0299;KW-0418;KW-0547;KW-0597	kinase	0	0
GALM	Q96C23	5.1.3.3;5;.;1;3	KW-0002;KW-0007;KW-0119;KW-0963;KW-0225;KW-0413;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
GALNS	P34059	3.1.6.4;3;.;1;6;4	KW-0002;KW-0106;KW-0903;KW-0225;KW-1015;KW-0242;KW-0325;KW-0378;KW-0458;KW-0479	non-enzyme	0	0
GALNT2	Q10471	2.4.1.41;2;.;4;1	KW-0002;KW-0025;KW-0900;KW-0903;KW-0225;KW-1015;KW-0325;KW-0328;KW-0333;KW-0430	non-enzyme	0	0
GALNT3	Q14435	2.4.1.41;2;.;4;1	KW-0025;KW-0225;KW-1015;KW-0325;KW-0328;KW-0333;KW-0430;KW-0464;KW-0472;KW-0479	non-enzyme	0	0
GALT	P07902	2.7.7.12;2;.;7;1	KW-0002;KW-0025;KW-0119;KW-0898;KW-0225;KW-0299;KW-0479;KW-0548;KW-1267;KW-1185	kinase	0	0
GAMT	Q14353	2.1.1.2;2;.;1	KW-0002;KW-0007;KW-0025;KW-0225;KW-0489;KW-1267;KW-1185;KW-0949;KW-0808	non-enzyme	0	0
GAN	Q9H2C0		KW-0002;KW-0963;KW-0206;KW-0225;KW-0880;KW-0523;KW-0622;KW-1267;KW-1185;KW-0677	non-enzyme	0	0
GAS2L2	Q8NHY3		KW-0025;KW-1003;KW-0966;KW-1186;KW-0963;KW-0206;KW-0472;KW-0990;KW-1267;KW-1185	non-enzyme	0	0
GATA2	P23769		KW-0002;KW-0010;KW-0025;KW-0225;KW-0238;KW-1017;KW-0479;KW-0488;KW-0539;KW-0581	non-enzyme	0	0
GATA3	P23771		KW-0002;KW-0010;KW-0025;KW-0209;KW-0225;KW-0238;KW-0391;KW-0399;KW-0479;KW-0539	non-enzyme	0	0
GATA4	P43694		KW-0002;KW-0010;KW-0025;KW-0976;KW-0122;KW-0225;KW-0238;KW-0479;KW-0488;KW-0539	non-enzyme	0	0
GATA6	Q92908		KW-0010;KW-0024;KW-0976;KW-0225;KW-0238;KW-1017;KW-0479;KW-0539;KW-0597;KW-1267	non-enzyme	0	0
GATAD2B	Q8WXI9		KW-0158;KW-0175;KW-0991;KW-1017;KW-0479;KW-0539;KW-0597;KW-1267;KW-1185;KW-0678	non-enzyme	0	0
GATM	P50440	2.1.4.1;2;.;1;4	KW-0002;KW-0007;KW-0025;KW-0963;KW-0225;KW-0472;KW-0496;KW-0999;KW-0597;KW-1267	non-enzyme	0	0
GBA	P04062	3.2.1.45;2.4.1.-;3.2.1.-;3.2.1.46;3;.;2;1;4;5;6	KW-0002;KW-0024;KW-0025;KW-0153;KW-0903;KW-0225;KW-1015;KW-0307;KW-0325;KW-0326	non-enzyme	0	0
GBA1	P04062	3.2.1.45;2.4.1.-;3.2.1.-;3.2.1.46;3;.;2;1;4;5;6	KW-0002;KW-0024;KW-0025;KW-0153;KW-0903;KW-0225;KW-1015;KW-0307;KW-0325;KW-0326	non-enzyme	0	0
GBA2	Q9HCG7	3.2.1.45;2.4.1.-;3.2.1.-;3.2.1.46;3;.;2;1;4;5;6	KW-0025;KW-0153;KW-0903;KW-0225;KW-0256;KW-0326;KW-0328;KW-0333;KW-0890;KW-0378	non-enzyme	0	0
GBE1	Q04446	2.4.1.18;2;.;4;1;8	KW-0002;KW-0007;KW-0225;KW-0320;KW-0322;KW-0328;KW-0622;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
GCDH	Q92947	1.3.8.6;1;.;3;8;6	KW-0002;KW-0007;KW-0025;KW-0225;KW-0274;KW-0285;KW-0316;KW-0496;KW-0560;KW-1267	oxidoreductase	0	0
GCNT2	Q8N0V5	2.4.1.150;2;.;4;1;5;0	KW-0025;KW-0898;KW-0225;KW-0325;KW-0328;KW-0333;KW-0472;KW-1267;KW-1185;KW-0735	non-enzyme	0	0
GCSH	P23434		KW-0002;KW-0225;KW-0450;KW-0496;KW-0523;KW-1267;KW-1185;KW-0809	non-enzyme	0	0
GDF1				non-enzyme	0	1
GDF5	P43026		KW-0002;KW-1003;KW-0891;KW-0165;KW-0202;KW-0225;KW-1015;KW-0242;KW-0325;KW-0339	non-enzyme	0	0
GEMIN5	Q8TEQ6		KW-0002;KW-0175;KW-0963;KW-0903;KW-0225;KW-1017;KW-0507;KW-0508;KW-0539;KW-0597	non-enzyme	0	0
GFAP	P14136		KW-0002;KW-0025;KW-0164;KW-0175;KW-0963;KW-0903;KW-0225;KW-0403;KW-1026;KW-0488	non-enzyme	0	0
GFER	P55789	1.8.3.2;1;.;8;3;2	KW-0002;KW-0025;KW-0898;KW-0963;KW-0209;KW-0225;KW-1015;KW-0274;KW-0285;KW-0339	oxidoreductase	0	0
GFI1	Q99684		KW-0225;KW-0238;KW-0479;KW-0539;KW-0597;KW-1267;KW-1185;KW-0677;KW-0804;KW-0805	non-enzyme	0	0
GFM1	Q96RP9	3.6.5.-	KW-0002;KW-0007;KW-0025;KW-0251;KW-0342;KW-0378;KW-0496;KW-0547;KW-0597;KW-1274	non-enzyme	0	0
GFPT1	Q06210	2.6.1.16;2;.;6;1	KW-0002;KW-0025;KW-0032;KW-0090;KW-1004;KW-0225;KW-0315;KW-0597;KW-1267;KW-1185	non-enzyme	0	0
GGCX	P38435	4.1.1.90;4;.;1;9;0	KW-0002;KW-0007;KW-0025;KW-0225;KW-1015;KW-0256;KW-0325;KW-0446;KW-0456;KW-0472	non-enzyme	0	0
GHR	P10912		KW-0002;KW-0025;KW-1003;KW-0903;KW-0225;KW-1015;KW-0242;KW-0254;KW-0325;KW-0472	non-enzyme	0	0
GHRHR	Q02643		KW-0002;KW-1003;KW-0225;KW-1015;KW-0242;KW-0297;KW-0325;KW-0472;KW-0675;KW-1185	non-enzyme	0	0
GINS1	Q14691		KW-0002;KW-0158;KW-0225;KW-0235;KW-0539;KW-1267;KW-1185	non-enzyme	0	0
GJA1	P17302		KW-0002;KW-0007;KW-0898;KW-0965;KW-1003;KW-0225;KW-1015;KW-0256;KW-0303;KW-1063	non-enzyme	0	0
GJB2	P29033		KW-0002;KW-0106;KW-0965;KW-1003;KW-0209;KW-0225;KW-1015;KW-0038;KW-0303;KW-1009	non-enzyme	0	0
GK	P32189	2.7.1.30;2;.;7;1;3;0	KW-0025;KW-0067;KW-0963;KW-0225;KW-0319;KW-0418;KW-0472;KW-0479;KW-0496;KW-1000	kinase	0	0
GLA	P06280	3.2.1.22;3;.;2;1	KW-0002;KW-0903;KW-0225;KW-1015;KW-0325;KW-0326;KW-0378;KW-0443;KW-0458;KW-0582	non-enzyme	0	0
GLB1	P16278	3.2.1.23;3;.;2;1	KW-0002;KW-0025;KW-0963;KW-0903;KW-0225;KW-1015;KW-0331;KW-0325;KW-0326;KW-0378	non-enzyme	0	0
GLDC	P23378	1.4.4.2;1;.;4;2	KW-0002;KW-0007;KW-0225;KW-0496;KW-0560;KW-1267;KW-0663;KW-1185;KW-0809	oxidoreductase	0	0
GLDN	Q6ZMI3		KW-0002;KW-0025;KW-1003;KW-0966;KW-0176;KW-0217;KW-0221;KW-0225;KW-0272;KW-0325	non-enzyme	0	0
GLE1	Q53GS7		KW-0002;KW-0025;KW-0175;KW-0963;KW-0225;KW-0509;KW-0906;KW-0539;KW-0597;KW-0653	non-enzyme	0	0
GLI2				non-enzyme	0	1
GLI3	P10071		KW-0002;KW-0007;KW-0010;KW-0966;KW-0969;KW-0963;KW-0225;KW-0238;KW-1017;KW-0479	non-enzyme	0	0
GLIS2				non-enzyme	0	1
GLIS3				non-enzyme	0	1
GLMN				non-enzyme	0	1
GLRA1	P23415		KW-0002;KW-0025;KW-1003;KW-0966;KW-0868;KW-0869;KW-0225;KW-1015;KW-0325;KW-0407	non-enzyme	0	0
GLRB	P48167		KW-0002;KW-0025;KW-1003;KW-0966;KW-0868;KW-0869;KW-0963;KW-0225;KW-1015;KW-0325	non-enzyme	0	0
GLRX5	Q86SX6		KW-0001;KW-0002;KW-0225;KW-0408;KW-0411;KW-0479;KW-0496;KW-0597;KW-1267;KW-0676	non-enzyme	0	0
GLUD1	P00367	1.4.1.3;1;.;4;3	KW-0002;KW-0007;KW-0013;KW-0025;KW-0067;KW-0903;KW-0225;KW-0256;KW-0342;KW-0379	oxidoreductase	0	0
GLUL	P15104	6.3.1.2;2.3.1.225;6;.;3;1;2;5	KW-0002;KW-0007;KW-0037;KW-0067;KW-1003;KW-0963;KW-0225;KW-0256;KW-0887;KW-0991	non-enzyme	0	0
