gene	mechanism	mechanism_3class	P_GOF_lr_full	P_DN_lr_full	P_LOF_lr_full	pred_class_lr_full
SOX5	HI	LOF	0.25700606710426127	0.3691619022836601	0.37383203061207865	LOF
SOX6	LOF	LOF	0.42121840068913713	0.4627656082962429	0.11601599101462011	DN
SOX9	LOF	LOF	0.161314390686992	0.5074140711020523	0.33127153821095573	DN
SPAG1	LOF	LOF	0.17524565522672156	0.19098306526148823	0.6337712795117902	LOF
SPARC	AR					
SPAST	GOF	GOF	0.09545120027917174	0.14938571167348721	0.755163088047341	LOF
SPATA7	LOF	LOF	0.2038044892472512	0.20144544070433734	0.5947500700484114	LOF
SPEG	LOF	LOF	0.017433456156214788	0.013693111473541714	0.9688734323702436	LOF
SPEN	LOF	LOF	0.25593887073582444	0.28337642822045384	0.46068470104372167	LOF
SPG11	LOF	LOF	0.06942630864740737	0.0976940888146007	0.832879602537992	LOF
SPINK5	LOF	LOF	0.25563329801045453	0.2541590427287928	0.4902076592607527	LOF
SPINT2	LOF	LOF	0.23738316228445908	0.28032395605288585	0.48229288166265505	LOF
SPOP	GOF	GOF	0.4456127147893962	0.18002196876479817	0.37436531644580573	GOF
SPR	LOF	LOF	0.3575878447602096	0.3822340367890312	0.2601781184507592	DN
SPRED1	HI	LOF	0.1301324926606355	0.25976517034187563	0.6101023369974888	LOF
SPRTN	AR					
SPTAN1	DN	DN	0.46231280148713594	0.49039524771720305	0.04729195079566105	DN
SPTBN1	LOF	LOF	0.4387325026728466	0.5102448052526504	0.05102269207450317	DN
SPTBN2	DN	DN	0.41842901406790073	0.5094282496533762	0.0721427362787231	DN
SPTBN4	LOF	LOF	0.4046464658209301	0.4395174348498918	0.15583609932917813	DN
SRC	GOF	GOF	0.4455100514044835	0.5029472620501574	0.05154268654535908	DN
SRCAP	DN	DN	0.1821551397293606	0.03633195284763438	0.7815129074230052	LOF
SRD5A2	AR					
SRD5A3	LOF	LOF	0.008019828247304484	0.012068902313711431	0.9799112694389841	LOF
SRRM2	LOF	LOF	0.0009779005589086673	0.008254021535816341	0.990768077905275	LOF
SRY	LOF	LOF	0.17266719438634678	0.03232324433463624	0.795009561279017	LOF
ST14	AR					
ST3GAL5	LOF	LOF	0.0824187479653499	0.11731141524377209	0.800269836790878	LOF
STAC3	AR					
STAG1	LOF	LOF	0.26668364572197595	0.28221896661182716	0.45109738766619684	LOF
STAG2	LOF	LOF	0.05035508843147801	0.03315984435541835	0.9164850672131036	LOF
STAMBP	AR					
STAR	AR					
STAT2	AR					
STAT5B	LOF	LOF	0.49919032731029617	0.4290161463055967	0.07179352638410705	GOF
STIL	LOF	LOF	0.3321985896037756	0.2650575927184961	0.4027438176777283	LOF
STK11	HI	LOF	0.43092544490629514	0.33129064032005706	0.23778391477364788	GOF
STN1	AR					
STRA6	LOF	LOF	0.2658850978275698	0.28215469708941077	0.45196020508301943	LOF
STRADA	AR					
STS	LOF	LOF	0.08817359425941529	0.09431749883272143	0.8175089069078633	LOF
STT3A	AR					
STX1B	LOF	LOF	0.46274106718253755	0.48003021116432004	0.057228721653142495	DN
STXBP1	HI	LOF	0.27927171847034093	0.4093581404525982	0.3113701410770608	DN
SUCLA2	AR					
SUCLG1	AR					
SUFU	LOF	LOF	0.16362202709359497	0.25838240659936756	0.5779955663070375	LOF
SULT2B1	AR					
SUMF1	AR					
SUOX	AR					
SURF1	LOF	LOF	0.13023526167089863	0.22162501850574062	0.6481397198233607	LOF
SUZ12	LOF	LOF	0.5496098857918325	0.35217522199273055	0.09821489221543701	GOF
SYN1	LOF	LOF	0.2142809658682895	0.12159231447489725	0.6641267196568131	LOF
SYNE1	LOF	LOF	0.32858468597108553	0.1485035355344867	0.5229117784944278	LOF
SYNGAP1	HI	LOF	0.3894556882361907	0.3368956792004883	0.27364863256332106	GOF
SYP	LOF	LOF	0.2324619700730321	0.12252420133792419	0.6450138285890438	LOF
SYT1	DN	DN	0.4284359195574497	0.48689460862660416	0.08466947181594611	DN
SYT2	DN	DN	0.5889405038514245	0.20017623895227374	0.21088325719630185	GOF
SZT2	LOF	LOF	0.19163390857635376	0.0946878861019305	0.7136782053217158	LOF
TAC3	AR					
TACO1	AR					
TAF1	LOF	LOF	0.27955213629244974	0.005281084257868284	0.715166779449682	LOF
TAF13	AR					
TAF2	AR					
TAF6	AR					
TAFAZZIN	LOF	LOF	0.004769767095109483	0.001468824269770417	0.9937614086351201	LOF
TALDO1	AR					
TANGO2	LOF	LOF	0.014368855697051316	0.07529530180770132	0.9103358424952473	LOF
TAOK1	LOF	LOF	0.2580838205107488	0.4629032507820843	0.27901292870716693	DN
TAP1	LOF	LOF	0.2363539564492909	0.16323556087495245	0.6004104826757567	LOF
TAPT1	LOF	LOF	0.16499456990930786	0.15872224549356773	0.6762831845971244	LOF
TASP1	AR					
TAT	AR					
TBC1D20	LOF	LOF	0.05028998977646507	0.028054042524526833	0.921655967699008	LOF
TBC1D23	LOF	LOF	0.06791825386013432	0.07659196052534002	0.8554897856145256	LOF
TBC1D24	LOF	LOF	0.33518184645846094	0.3363641519278808	0.32845400161365823	DN
TBC1D2B	LOF	LOF	0.20653146547731735	0.18414887645552822	0.6093196580671544	LOF
TBCD	LOF	LOF	0.14686890346971493	0.2609255442396202	0.5922055522906648	LOF
TBCE	LOF	LOF	0.01454854597204494	0.014315197885598794	0.9711362561423563	LOF
TBCK	LOF	LOF	0.10107395360663499	0.10550334257684524	0.7934227038165197	LOF
TBK1	DN	DN	0.5115094492505975	0.2674752265804611	0.22101532416894143	GOF
TBL1XR1	HI	LOF	0.05089839335371671	0.0014404408075596692	0.9476611658387236	LOF
TBR1	LOF	LOF	0.18801054015966243	0.5031048532963359	0.3088846065440017	DN
TBX1	LOF	LOF	0.01824754246308531	0.03040379481963412	0.9513486627172806	LOF
TBX15	LOF	LOF	0.0441318199854981	0.07036101871019491	0.885507161304307	LOF
TBX18	LOF	LOF	0.39020309553993604	0.42501287144040645	0.18478403301965748	DN
TBX19	AR					
TBX20	LOF	LOF	0.3430730740330967	0.4425447730072561	0.2143821529596472	DN
TBX22	LOF	LOF	0.13713588417972547	0.06518575377543803	0.7976783620448366	LOF
TBX3	HI	LOF	0.24681674270573942	0.36522740771881457	0.38795584957544604	LOF
TBX4	LOF	LOF	0.1947885455761596	0.4490371838045454	0.356174270619295	DN
TBX5	HI	LOF	0.17795129568943152	0.47619988586447193	0.34584881844609655	DN
TBXT	AR					
TCF12	HI	LOF	0.0935992322083455	0.36890734961947924	0.5374934181721753	LOF
TCF20	LOF	LOF	0.14680576138331491	0.21748119210354247	0.6357130465131426	LOF
TCF4	HI	LOF	0.16500313848923379	0.5133288816324895	0.3216679798782767	DN
TCF7L2	LOF	LOF	0.024258941536341776	0.04427581170959264	0.9314652467540655	LOF
TCN2	LOF	LOF	0.18467016723475443	0.2852507615411062	0.5300790712241393	LOF
TCOF1	LOF	LOF	0.07615480936986496	0.2922126834320124	0.6316325071981227	LOF
TCTN1	LOF	LOF	0.06899109888025998	0.04092801950853337	0.8900808816112066	LOF
TCTN2	LOF	LOF	0.07140698468463741	0.024118160593932757	0.9044748547214297	LOF
TCTN3	LOF	LOF	0.22843427026297639	0.1273203704718896	0.6442453592651339	LOF
TDO2	AR					
TDP1	AR					
TECPR2	LOF	LOF	0.1296765992551094	0.10098641720319523	0.7693369835416954	LOF
TECRL	LOF	LOF	0.03566502571614235	0.06863681809519834	0.8956981561886594	LOF
TECTA	LOF	LOF	0.206806527520696	0.04752141112993588	0.7456720613493681	LOF
TEK	GOF	GOF	0.4140018549611262	0.5176299167760245	0.06836822826284931	DN
TENM3	AR					
TENT5A	AR					
TERC	LOF	LOF	0.0002616318649193323	3.476444128199498e-06	0.9997348916909524	LOF
TERT	LOF	LOF	0.13216492879173297	0.02463612022429491	0.843198950983972	LOF
TET3	LOF	LOF	0.47111123473593325	0.3948762476023231	0.13401251766174363	GOF
TF	AR					
TFAM	AR					
TFR2	LOF	LOF	0.16435128660005482	0.26237556655086236	0.5732731468490828	LOF
TG	AR					
TGDS	LOF	LOF	0.3406613274309927	0.11822427488553411	0.5411143976834731	LOF
TGFB2	LOF	LOF	0.4474799023054232	0.33518140877055463	0.2173386889240222	GOF
TGFB3	LOF	LOF	0.356677831483056	0.46020545951601366	0.18311670900093038	DN
TGFBR1	GOF	GOF	0.3010551578678266	0.13785851708772068	0.5610863250444528	LOF
TGFBR2	LOF	LOF	0.659551256413343	0.25542547253627457	0.08502327105038233	GOF
TGIF1	HI	LOF	0.26292135162353625	0.4313415673552813	0.3057370810211826	DN
TGM1	AR					
TGM5	LOF	LOF	0.4681962975001991	0.3043890588749597	0.2274146436248412	GOF
TH	AR					
THAP1	LOF	LOF	0.38964549545338484	0.19675582730902147	0.4135986772375937	LOF
THG1L	AR					
THOC6	AR					
THRA	LOF	LOF	0.5384882689364876	0.4425095387802854	0.019002192283226974	GOF
TIMM22	AR					
TIMM8A	LOF	LOF	0.0297096039583504	0.0004224338905325992	0.9698679621511169	LOF
TIMP3	LOF	LOF	0.2795337294003882	0.2933544513642764	0.42711181923533553	LOF
TINF2	LOF	LOF	0.3131067299293748	0.35641245324608545	0.3304808168245398	DN
TJP2	AR					
TKT	AR					
TLK2	LOF	LOF	0.43281004562783326	0.1767749331572941	0.3904150212148727	GOF
TMC6	LOF	LOF	0.026203712759473696	0.02302415809261835	0.9507721291479079	LOF
TMC8	LOF	LOF	0.01659589468577559	0.03292175758548651	0.950482347728738	LOF
TMCO1	LOF	LOF	0.021795944003819512	0.051882095595189165	0.9263219604009914	LOF
TMEM126A	LOF	LOF	0.09407038516810895	0.14320796123428972	0.7627216535976014	LOF
TMEM126B	LOF	LOF	0.15701177662861654	0.1207490212746258	0.7222392020967577	LOF
TMEM127	LOF	LOF	0.07043532264133227	0.03508719829963859	0.8944774790590292	LOF
TMEM138	LOF	LOF	0.10705202866887213	0.20365639008581687	0.689291581245311	LOF
TMEM165	LOF	LOF	0.15266416198858035	0.2143366867415029	0.6329991512699168	LOF
TMEM222	LOF	LOF	0.10179035153634489	0.12405991067198296	0.7741497377916722	LOF
TMEM231	LOF	LOF	0.0947757884099811	0.20954534117746001	0.6956788704125588	LOF
TMEM237	LOF	LOF	0.008653124542906251	0.020631230754876544	0.9707156447022173	LOF
TMEM240	LOF	LOF	0.21690410310916267	0.27804631705379323	0.505049579837044	LOF
TMEM260	LOF	LOF	0.12869575023323535	0.23466903994498228	0.6366352098217823	LOF
TMEM67	LOF	LOF	0.14272435255242322	0.16169476529776977	0.6955808821498071	LOF
TMEM70	LOF	LOF	0.1714905755451004	0.3875787359196035	0.440930688535296	LOF
TMEM94	LOF	LOF	0.004059251564515806	0.0013728456532271502	0.9945679027822569	LOF
TMPRSS6	LOF	LOF	0.006158397173335695	0.01129961541168599	0.9825419874149783	LOF
TMTC3	LOF	LOF	0.19028310516891309	0.18184291849168813	0.6278739763393987	LOF
TMX2	AR					
TNFRSF11B	AR					
TNFRSF13B	LOF	LOF	0.2732402932795285	0.29472167896280976	0.4320380277576617	LOF
TNFRSF4	AR					
TNFSF11	AR					
TNNI2	GOF	GOF	0.3518398572705029	0.34353609923180733	0.3046240434976899	GOF
TNNT2	DN	DN	0.5034256194410675	0.3509794461940936	0.14559493436483886	GOF
TNNT3	GOF	GOF	0.37260730117226515	0.3311440184340463	0.2962486803936886	GOF
TNRC6B	LOF	LOF	0.08033861710167148	0.3479271655725252	0.5717342173258032	LOF
TNXB	LOF	LOF	0.4063726641315205	0.46344432615889786	0.13018300970958158	DN
TOE1	LOF	LOF	0.3615255190935155	0.1127412496487519	0.5257332312577325	LOF
TOGARAM1	LOF	LOF	0.16704536698908792	0.03733775633928476	0.7956168766716273	LOF
TONSL	AR					
TOP3A	AR					
TOPORS	LOF	LOF	0.26884069127708665	0.23949348064332585	0.4916658280795875	LOF
TOR1A	LOF	LOF	0.1332266278265714	0.19802525180532357	0.668748120368105	LOF
TOR1AIP1	AR					
TP53	LOF	LOF	0.34269309031966705	0.27458535472579493	0.382721554954538	LOF
TP53RK	LOF	LOF	0.23199966669599176	0.15623732195183201	0.6117630113521764	LOF
TP63	LOF	LOF	0.2855730219865482	0.37380515625949334	0.34062182175395844	DN
TP73	LOF	LOF	0.7047738754170133	0.18892592663423885	0.1063001979487477	GOF
TPI1	AR					
TPK1	AR					
TPM2	GOF	GOF	0.15185440394939437	0.4199096858766969	0.4282359101739087	LOF
TPP1	AR					
TPP2	LOF	LOF	0.4049615945331302	0.4424130792990356	0.15262532616783428	DN
TPRKB	AR					
TPRN	LOF	LOF	0.002084233042176289	0.033478578144986545	0.9644371888128372	LOF
TRAF3IP1	AR					
TRAIP	LOF	LOF	0.18883068137352996	0.07150243565262351	0.7396668829738466	LOF
TRAPPC11	LOF	LOF	0.007530501026510532	0.013451531757970918	0.9790179672155186	LOF
TRAPPC12	LOF	LOF	0.051439391929320046	0.27307023499021904	0.6754903730804609	LOF
TRAPPC2	LOF	LOF	0.10710410934110953	0.03823230747107763	0.8546635831878129	LOF
TRAPPC4	LOF	LOF	0.19020397857079488	0.20740469541460987	0.6023913260145953	LOF
TRAPPC6B	LOF	LOF	0.15199558406589725	0.18905822860362115	0.6589461873304816	LOF
TRAPPC9	LOF	LOF	0.03160776559240249	0.014609246344740577	0.9537829880628569	LOF
TRDN	LOF	LOF	0.25457295581020717	0.3219839825083621	0.42344306168143075	LOF
TREM2	AR					
TREX1	LOF	LOF	0.08660979449982091	0.08728778635638464	0.8261024191437945	LOF
TRIM2	AR					
TRIM28	LOF	LOF	0.17437535604786766	0.45778454760760184	0.3678400963445305	DN
TRIM32	LOF	LOF	0.056318587986700155	0.4025687040770633	0.5411127079362366	LOF
TRIM37	AR					
TRIM8	LOF	LOF	0.2908477592631962	0.1821246824596219	0.527027558277182	LOF
TRIO	GOF	GOF	0.46877418354059197	0.32998573815889776	0.20124007830051033	GOF
TRIP11	LOF	LOF	0.08336801252817166	0.06991434399424483	0.8467176434775836	LOF
TRIP12	LOF	LOF	0.39065354762312204	0.34612793390041297	0.2632185184764648	GOF
TRIP13	AR					
TRIP4	LOF	LOF	0.03882903929372246	0.11715939594356901	0.8440115647627086	LOF
TRMT10A	AR					
TRMT10C	AR					
TRNT1	AR					
TRPA1	GOF	GOF	0.2426952110858472	0.1665913552330873	0.5907134336810654	LOF
TRPC3	GOF	GOF	0.23249411229855466	0.16381172951142672	0.6036941581900187	LOF
TRPM1	LOF	LOF	0.026887276880560185	0.023020736172095546	0.9500919869473443	LOF
TRPM4	GOF	GOF	0.6067131028104207	0.17588627429283832	0.21740062289674086	GOF
TRPS1	LOF	LOF	0.22778592656213897	0.13333596626989971	0.6388781071679612	LOF
TRPV3	GOF	GOF	0.29802352949057487	0.09978364476591868	0.6021928257435063	LOF
TRPV4	GOF	GOF	0.24229473107847124	0.27140888875295666	0.4862963801685721	LOF
TRPV6	AR					
TSC1	LOF	LOF	0.1625295670471711	0.12882194900045335	0.7086484839523756	LOF
TSC2	HI	LOF	0.04963644896467223	0.24841479161331864	0.7019487594220091	LOF
TSEN15	AR					
TSEN54	LOF	LOF	0.12019195258056165	0.15728087578241134	0.7225271716370272	LOF
TSFM	AR					
TSHB	LOF	LOF	0.2746174867378739	0.22021033102269186	0.5051721822394344	LOF
TSHR	GOF	GOF	0.49475316874727027	0.19895585509217995	0.30629097616054984	GOF
TSPAN12	LOF	LOF	0.3112173286808835	0.44749734989240436	0.2412853214267122	DN
TSPAN7	LOF	LOF	0.05309216301406857	0.0023537830052126666	0.9445540539807188	LOF
TTC12	LOF	LOF	0.3097683378304693	0.2982086196679551	0.39202304250157555	LOF
TTC19	LOF	LOF	0.01292105526805423	0.012440417986079892	0.9746385267458658	LOF
TTC5	LOF	LOF	0.2138236170839678	0.16963980881211863	0.6165365741039136	LOF
TTC7A	LOF	LOF	0.017266821658642087	0.03916856559882171	0.9435646127425361	LOF
TTC8	AR					
TTLL5	LOF	LOF	0.1978986726522365	0.16949713972152447	0.632604187626239	LOF
TTN	LOF	LOF	0.3957138134837117	0.13212536609146197	0.4721608204248264	LOF
TTPA	AR					
TTR	GOF	GOF	0.4550053485537261	0.4886527466602502	0.056341904786023696	DN
TUBA4A	DN	DN	0.5889497562824838	0.3716118322843925	0.039438411433123786	GOF
TUBB2B	DN	DN	0.4958992791618993	0.4999578060474864	0.0041429147906143216	DN
TUBB4A	GOF	GOF	0.4988050933712784	0.4908793147311772	0.010315591897544453	GOF
TUBGCP4	AR					
TUBGCP6	AR					
TUFM	AR					
TULP1	AR					
TUSC3	LOF	LOF	0.10981366998076512	0.20684173840291442	0.6833445916163204	LOF
TWIST1	LOF	LOF	0.20210835420743165	0.05725480975721323	0.7406368360353551	LOF
TWIST2	DN	DN	0.18054898506301761	0.30058071991212704	0.5188702950248554	LOF
TXNL4A	LOF	LOF	0.3877331324563421	0.24935472285159657	0.3629121446920614	GOF
TYMP	AR					
TYR	LOF	LOF	0.20316448424627545	0.393167138981666	0.4036683767720585	LOF
TYROBP	AR					
TYRP1	AR					
UBA2	LOF	LOF	0.22105180227819787	0.3059796756589261	0.4729685220628761	LOF
UBA5	AR					
UBE2A	LOF	LOF	0.24902160197132692	0.1411066839032109	0.6098717141254621	LOF
UBE2T	AR					
UBE3A	HI	LOF	0.5312001664296805	0.2682597601979407	0.20054007337237872	GOF
UBE3B	LOF	LOF	0.29732796699757125	0.13277801716406623	0.5698940158383624	LOF
UBE4A	LOF	LOF	0.21795651675983196	0.1917938797850814	0.5902496034550867	LOF
UBR1	AR					
UBR7	LOF	LOF	0.07183420080293597	0.10161614941898166	0.8265496497780823	LOF
UBTF	GOF	GOF	0.4292954732983705	0.31201973847580955	0.25868478822582	GOF
UCHL1	AR					
UFC1	AR					
UFM1	AR					
UGDH	AR					
UGP2	LOF	LOF	0.20749175307828716	0.4121482276110532	0.38036001931065966	DN
UGT1A1	LOF	LOF	0.28299088641435943	0.3526858773242759	0.36432323626136454	LOF
UMOD	DN	DN	0.2660859798671551	0.5429030577976612	0.19101096233518366	DN
UMPS	AR					
UNC80	LOF	LOF	0.022481806237478186	0.0047168239622037795	0.9728013698003182	LOF
UNG	AR					
UPF3B	LOF	LOF	0.06893365186996271	0.00022340524093968745	0.9308429428890976	LOF
UQCRB	AR					
UQCRC2	AR					
UQCRFS1	AR					
UQCRQ	AR					
UROS	AR					
USB1	AR					
USH1C	AR					
USH1G	AR					
USH2A	LOF	LOF	0.20577742683231603	0.4373501928150038	0.3568723803526801	DN
USP18	LOF	LOF	0.2732738085482338	0.20173673001366008	0.5249894614381062	LOF
USP27X	LOF	LOF	0.3901434346051173	0.30833802713763653	0.3015185382572461	GOF
USP45	LOF	LOF	0.3269825718278791	0.49074289513309394	0.18227453303902696	DN
USP7	LOF	LOF	0.43948914402634814	0.48777073475449817	0.0727401212191537	DN
USP9X	LOF	LOF	0.15190586853601684	0.1259267664229899	0.7221673650409933	LOF
UVSSA	LOF	LOF	0.05801654996260648	0.20102603699585614	0.7409574130415374	LOF
VAMP2	DN	DN	0.3132219487079091	0.5540762142408009	0.13270183705128996	DN
VAPB	DN	DN	0.226193311700205	0.43342415910464466	0.34038252919515033	DN
VCAN	DN	DN	0.26458546130679245	0.3513542501469339	0.38406028854627355	LOF
VDR	AR					
VHL	LOF	LOF	0.018224307498454332	0.04137310627432741	0.9404025862272183	LOF
VIPAS39	LOF	LOF	0.1621729431015008	0.22253910729327214	0.615287949605227	LOF
VLDLR	LOF	LOF	0.2314383182280101	0.3983793905377125	0.37018229123427754	DN
VMA12	LOF	LOF	0.001109180748741914	2.789556178986111e-05	0.9988629236894682	LOF
VMA22	LOF	LOF	0.0016635761488843586	0.0006736065472165659	0.997662817303899	LOF
VPS13B	LOF	LOF	0.03034100274600465	0.00780509878766595	0.9618538984663293	LOF
VPS33A	AR					
VPS33B	LOF	LOF	0.3904823356194753	0.16376850099120668	0.44574916338931797	LOF
VPS4A	DN	DN	0.28646924785647554	0.3344111690976453	0.37911958304587917	LOF
VPS53	LOF	LOF	0.24135300403179974	0.22427563717265575	0.5343713587955445	LOF
VRK1	AR					
VSX2	LOF	LOF	0.284149857368074	0.45470657484749716	0.26114356778442877	DN
WAC	LOF	LOF	0.04175628161744827	0.01891199563468218	0.9393317227478695	LOF
WARS2	AR					
WASHC5	LOF	LOF	0.1922553492889128	0.3006722835174059	0.5070723671936813	LOF
WDFY3	LOF	LOF	0.4801323126816365	0.1374781625299812	0.38238952478838245	GOF
WDPCP	LOF	LOF	0.00774801872984194	0.009612711316051991	0.982639269954106	LOF
WDR11	LOF	LOF	0.2388130551893297	0.23156906843614217	0.5296178763745283	LOF
WDR19	LOF	LOF	0.20744173911857305	0.11599359916125919	0.6765646617201678	LOF
WDR26	LOF	LOF	0.0963438966149282	0.21188213927239707	0.6917739641126748	LOF
WDR35	LOF	LOF	0.1083372071483457	0.07128718162884078	0.8203756112228135	LOF
WDR45	LOF	LOF	0.09949319850468641	0.028588445635297912	0.8719183558600156	LOF
WDR62	LOF	LOF	0.3553008620671629	0.3887671349648391	0.2559320029679979	DN
WDR73	LOF	LOF	0.04237367397488591	0.054911093329851675	0.9027152326952623	LOF
WEE2	AR					
WFS1	LOF	LOF	0.17952499498898553	0.12377730586400512	0.6966976991470093	LOF
WHRN	LOF	LOF	0.002582763198168506	0.004807689085252987	0.9926095477165786	LOF
WNK1	LOF	LOF	0.3191358431306547	0.2090772587910785	0.47178689807826685	LOF
WNK4	DN	DN	0.24936784247046245	0.3310787545132977	0.41955340301623983	LOF
WNT1	LOF	LOF	0.4414423311461287	0.2216742634526188	0.3368834054012526	GOF
WNT10B	LOF	LOF	0.4674443970330538	0.2297294268852818	0.30282617608166446	GOF
WNT3	AR					
WNT7A	LOF	LOF	0.328470143299266	0.20294861303658757	0.46858124366414655	LOF
WRAP53	LOF	LOF	0.0988842669575293	0.24084245539996774	0.6602732776425029	LOF
WRN	AR					
WT1	DN	DN	0.014688400040073993	0.008057686035589385	0.9772539139243366	LOF
WWOX	AR					
XDH	AR					
XPA	AR					
XPC	LOF	LOF	0.15108883306124282	0.1869487338781646	0.6619624330605925	LOF
XPNPEP3	AR					
XPR1	DN	DN	0.4531244141330677	0.29611678330685237	0.25075880256008004	GOF
XRCC4	AR					
XYLT1	AR					
XYLT2	LOF	LOF	0.3171160546777069	0.22950782600377242	0.4533761193185206	LOF
YAP1	LOF	LOF	0.08383008623439815	0.4271822266757984	0.48898768708980345	LOF
YARS2	AR					
YRDC	LOF	LOF	0.18912655321000113	0.3592357674454574	0.45163767934454147	LOF
YWHAG	GOF	GOF	0.4726237245364146	0.5168108294070345	0.010565446056551036	DN
ZAP70	AR					
ZBTB11	LOF	LOF	0.3790926375807097	0.3423311829037114	0.27857617951557884	GOF
ZBTB18	LOF	LOF	0.22434007425074354	0.4373403100387484	0.3383196157105081	DN
ZBTB20	DN	DN	0.3654522064579474	0.46914479874185905	0.16540299480019363	DN
ZBTB24	AR					
ZC4H2	LOF	LOF	0.10787271269364733	0.018440525107266084	0.8736867621990865	LOF
ZDHHC9	LOF	LOF	0.04825656235215884	0.013124019668150222	0.938619417979691	LOF
ZEB1	LOF	LOF	0.4550817981138264	0.41904399400292536	0.1258742078832483	GOF
ZEB2	LOF	LOF	0.27731480866825947	0.38710882195934404	0.3355763693723964	DN
ZFHX4	LOF	LOF	0.06478384378740462	0.009752548093946307	0.9254636081186491	LOF
ZFP57	LOF	LOF	0.08911114121653083	0.09040922230512284	0.8204796364783463	LOF
ZFYVE19	LOF	LOF	0.2158395015905776	0.0691029609652493	0.715057537444173	LOF
ZFYVE26	LOF	LOF	0.30468714964910626	0.1703715702896065	0.5249412800612873	LOF
ZIC1	GOF	GOF	0.6859768799472218	0.11152703171279696	0.20249608833998137	GOF
ZIC2	LOF	LOF	0.2669980014462803	0.362292642447143	0.3707093561065767	LOF
ZIC3	LOF	LOF	0.1319857487591674	0.10695861105409275	0.76105564018674	LOF
ZMIZ1	LOF	LOF	0.3154494487942293	0.27298780648241755	0.4115627447233532	LOF
ZMPSTE24	AR					
ZMYM2	LOF	LOF	0.3387378838307959	0.30191024268709366	0.3593518734821104	LOF
ZMYND10	LOF	LOF	0.317153253518035	0.34851810025828234	0.3343286462236825	DN
ZMYND11	HI	LOF	0.2584480157415935	0.29465568667895575	0.4468962975794508	LOF
ZNF142	LOF	LOF	0.13876152729335747	0.054500988548342524	0.8067374841583	LOF
ZNF148	LOF	LOF	0.45364008903383135	0.4696893716964927	0.07667053926967597	DN
ZNF292	LOF	LOF	0.03864918801974765	0.017687547093633474	0.9436632648866188	LOF
ZNF335	LOF	LOF	0.41829197465934076	0.21080619365255976	0.3709018316880996	GOF
ZNF408	DN	DN	0.5100930940434799	0.25664562065847774	0.23326128529804238	GOF
ZNF462	LOF	LOF	0.21056355230617357	0.01641279619676552	0.7730236514970609	LOF
ZNF469	LOF	LOF	0.4398594071392063	0.13598265229245185	0.42415794056834194	GOF
ZNF711	LOF	LOF	0.11102000429034727	0.004626319530430982	0.8843536761792218	LOF
ZNHIT3	AR					
ZSWIM6	GOF	GOF	0.19567095590900557	0.06100376042570483	0.7433252836652896	LOF
